date,pm25,pm10,o3,no2,so2,co,aqi
2023-10-01,140.0,121.0,44.0,31.0,7.0,8.0,88.0
2023-10-02,151.0,105.0,43.0,36.0,6.0,7.0,90.0
2023-10-03,140.0,101.0,41.0,34.0,6.0,8.0,85.0
2023-10-04,141.0,92.0,32.0,35.0,8.0,8.0,87.5
2023-10-05,141.0,94.0,34.0,35.0,10.0,7.0,88.0
2023-10-06,154.0,85.0,37.0,29.0,3.0,8.0,75.0
2023-10-07,138.0,97.0,39.0,31.0,3.0,8.0,94.0
2023-10-08,151.0,90.0,34.0,29.0,3.0,8.0,80.0
2023-10-09,142.0,72.0,30.0,28.0,3.0,8.0,75.0
2023-10-10,121.0,100.0,53.0,33.0,3.0,7.0,82.5
2023-10-11,138.0,107.0,68.0,55.0,3.0,7.0,62.5
2023-10-12,165.0,130.0,36.0,60.0,4.0,8.0,75.0
2023-10-13,174.0,150.0,39.0,76.0,4.0,8.0,90.0
2023-10-14,188.0,85.0,31.0,27.0,5.0,8.0,75.0
2023-10-15,149.0,92.0,42.0,32.0,4.0,8.0,84.0
2023-10-16,139.0,85.0,46.0,33.0,2.0,7.0,92.0
2023-10-17,139.0,94.0,43.0,40.0,3.0,8.0,88.0
2023-10-18,133.0,117.0,42.0,46.0,2.0,8.0,84.0
2023-10-19,152.0,144.0,43.0,54.0,9.0,8.0,86.0
2023-10-20,154.0,121.0,45.0,64.0,9.0,6.0,90.0
2023-10-21,154.0,156.0,43.0,65.0,2.0,5.0,86.0
2023-10-22,156.0,98.0,36.0,62.0,6.0,7.0,96.0
2023-10-23,138.0,91.0,34.0,56.0,6.0,9.0,87.5
2023-10-24,135.0,119.0,37.0,63.0,12.0,14.0,74.0
2023-10-25,151.0,138.0,40.0,77.0,10.0,9.0,92.5
2023-10-26,163.0,110.0,43.0,50.0,16.0,10.0,86.0
2023-10-27,153.0,161.0,33.0,32.0,10.0,10.0,80.0
2023-10-28,152.0,83.0,29.0,22.0,4.0,7.0,66.0
2023-10-29,130.0,104.0,30.0,22.0,2.0,8.0,75.0
2023-10-30,151.0,63.0,24.0,12.0,3.0,8.0,75.0
2023-10-31,117.0,62.0,23.0,8.0,2.0,10.0,90.0
2023-11-01,92.0,76.0,31.0,8.0,1.0,7.0,62.5
2023-11-02,137.0,109.0,30.0,32.0,15.0,12.0,80.0
2023-11-03,158.0,117.0,34.0,31.0,6.0,10.0,77.5
2023-11-04,164.0,126.0,25.0,29.0,8.0,9.0,87.5
2023-11-05,175.0,155.0,24.0,29.0,4.0,9.0,87.5
2023-11-06,166.0,123.0,26.0,30.0,10.0,10.0,75.0
2023-11-07,165.0,164.0,27.0,32.0,8.0,10.0,80.0
2023-11-08,170.0,162.0,32.0,32.0,9.0,10.0,80.0
2023-11-09,175.0,130.0,45.0,32.0,10.0,10.0,90.0
2023-11-10,182.0,139.0,14.0,26.0,1.0,6.0,65.0
2023-11-11,185.0,139.0,14.0,26.0,1.0,6.0,65.0
2023-11-19,168.0,99.0,22.0,17.0,3.0,7.0,98.0
2023-11-20,170.0,99.0,22.0,17.0,3.0,7.0,98.0
2023-11-22,163.0,109.0,24.0,22.0,5.0,6.0,55.00000000000001
2023-11-23,167.0,150.0,5.0,36.0,3.0,7.0,90.0
2023-11-24,188.0,83.0,18.0,12.0,4.0,7.0,66.0
2023-11-25,152.0,75.0,21.0,9.0,5.0,6.0,50.0
2023-11-26,144.0,37.0,28.0,8.0,9.0,6.0,74.0
2023-11-27,59.0,57.0,25.0,12.0,7.0,8.0,96.66666666666667
2023-11-28,110.0,59.0,35.0,10.0,5.0,5.0,70.0
2023-11-29,105.0,74.0,36.0,14.0,5.0,4.0,72.0
2023-11-30,135.0,64.0,38.0,11.0,5.0,2.0,76.0
2023-12-01,123.0,60.0,34.0,6.0,5.0,4.0,68.0
2023-12-02,106.0,59.0,37.0,4.0,5.0,3.0,74.0
2023-12-03,122.0,45.0,33.0,5.0,5.0,3.0,90.0
2023-12-04,93.0,49.0,24.0,4.0,5.0,2.0,98.0
2023-12-05,83.0,49.0,24.0,4.0,5.0,2.0,98.0
2023-12-07,108.0,67.0,25.0,14.0,5.0,4.0,60.0
2023-12-08,142.0,81.0,25.0,20.0,5.0,4.0,62.0
2023-12-09,148.0,71.0,30.0,16.0,5.0,3.0,60.0
2023-12-10,142.0,81.0,22.0,20.0,5.0,3.0,62.0
2023-12-11,157.0,85.0,29.0,19.0,5.0,3.0,70.0
2023-12-12,153.0,85.0,29.0,19.0,5.0,3.0,70.0
2023-12-14,122.0,73.0,36.0,10.0,5.0,3.0,72.0
2023-12-15,134.0,84.0,24.0,19.0,5.0,4.0,68.0
2023-12-16,144.0,85.0,22.0,20.0,5.0,4.0,70.0
2023-12-17,144.0,80.0,15.0,12.0,5.0,3.0,60.0
2023-12-18,130.0,67.0,15.0,9.0,5.0,2.0,34.0
2023-12-19,115.0,68.0,14.0,8.0,5.0,2.0,83.33333333333334
2023-12-20,134.0,88.0,14.0,16.0,5.0,4.0,76.0
2023-12-21,156.0,82.0,20.0,13.0,5.0,3.0,64.0
2023-12-22,137.0,118.0,28.0,19.0,5.0,4.0,56.00000000000001
2023-12-23,172.0,93.0,29.0,15.0,5.0,3.0,86.0
2023-12-24,160.0,115.0,39.0,12.0,5.0,4.0,78.0
2023-12-25,170.0,123.0,38.0,25.0,5.0,5.0,76.0
2023-12-26,176.0,112.0,37.0,25.0,5.0,4.0,74.0
2023-12-27,171.0,86.0,26.0,15.0,5.0,3.0,72.0
2023-12-28,152.0,75.0,21.0,12.0,5.0,3.0,50.0
2023-12-29,118.0,70.0,15.0,10.0,5.0,3.0,93.33333333333333
2023-12-30,150.0,98.0,30.0,22.0,5.0,5.0,96.0
2023-12-31,157.0,95.0,29.0,17.0,5.0,3.0,90.0
2023-07-01,90.0,52.0,5.0,13.0,20.0,8.0,75.0
2023-07-02,75.0,64.0,19.0,15.0,11.0,11.0,50.0
2023-07-03,106.0,69.0,16.0,15.0,11.0,7.0,62.5
2023-07-04,96.0,79.0,18.0,15.0,16.0,7.0,62.5
2023-07-05,114.0,58.0,11.0,14.0,12.0,7.0,80.0
2023-07-06,104.0,63.0,35.0,14.0,12.0,11.0,70.0
2023-07-07,95.0,59.0,32.0,14.0,13.0,8.0,75.0
2023-07-08,78.0,54.0,22.0,13.0,16.0,8.0,75.0
2023-07-09,90.0,87.0,23.0,13.0,15.0,9.0,87.5
2023-07-10,107.0,83.0,24.0,20.0,18.0,18.0,66.0
2023-07-11,136.0,118.0,21.0,18.0,9.0,10.0,45.0
2023-07-12,137.0,102.0,7.0,17.0,10.0,9.0,87.5
2023-07-13,121.0,85.0,12.0,17.0,16.0,7.0,70.0
2023-07-14,112.0,79.0,17.0,15.0,14.0,9.0,87.5
2023-07-15,111.0,76.0,12.0,14.0,13.0,9.0,87.5
2023-07-16,83.0,79.0,11.0,15.0,14.0,10.0,76.66666666666667
2023-07-17,110.0,84.0,2.0,15.0,12.0,11.0,68.0
2023-07-18,102.0,66.0,30.0,17.0,12.0,7.0,62.5
2023-07-19,111.0,53.0,58.0,17.0,15.0,2.0,70.0
2023-07-20,88.0,64.0,49.0,16.0,11.0,10.0,98.0
2023-07-21,105.0,59.0,57.0,15.0,7.0,22.0,50.0
2023-07-22,76.0,43.0,41.0,21.0,9.0,25.0,86.0
2023-07-23,66.0,52.0,42.0,17.0,6.0,17.0,84.0
2023-07-24,66.0,59.0,42.0,15.0,10.0,3.0,84.0
2023-07-25,81.0,71.0,27.0,32.0,8.0,9.0,87.5
2023-07-26,100.0,71.0,42.0,16.0,9.0,7.0,84.0
2023-07-27,122.0,63.0,39.0,16.0,8.0,6.0,78.0
2023-07-28,75.0,67.0,37.0,16.0,7.0,6.0,74.0
2023-07-29,97.0,63.0,39.0,12.0,9.0,6.0,78.0
2023-07-30,84.0,54.0,42.0,13.0,14.0,5.0,84.0
2023-07-31,90.0,59.0,41.0,12.0,13.0,6.0,82.0
2023-08-01,93.0,73.0,43.0,12.0,14.0,6.0,86.0
2023-08-02,97.0,75.0,38.0,12.0,9.0,6.0,76.0
2023-08-03,105.0,65.0,34.0,19.0,6.0,7.0,68.0
2023-08-04,86.0,75.0,33.0,34.0,7.0,5.0,86.66666666666667
2023-08-05,90.0,75.0,40.0,15.0,7.0,6.0,80.0
2023-08-06,92.0,74.0,36.0,15.0,8.0,6.0,72.0
2023-08-07,82.0,78.0,42.0,13.0,10.0,7.0,84.0
2023-08-08,96.0,87.0,41.0,13.0,11.0,8.0,82.0
2023-08-09,117.0,86.0,41.0,14.0,18.0,8.0,90.0
2023-08-10,115.0,89.0,43.0,16.0,14.0,7.0,86.0
2023-08-11,110.0,82.0,41.0,13.0,21.0,8.0,82.0
2023-08-12,102.0,77.0,40.0,10.0,11.0,8.0,80.0
2023-08-13,104.0,79.0,38.0,13.0,13.0,8.0,76.0
2023-08-14,98.0,89.0,40.0,15.0,15.0,8.0,80.0
2023-08-15,101.0,93.0,42.0,14.0,2.0,7.0,86.0
2023-08-16,105.0,129.0,39.0,15.0,2.0,7.0,78.0
2023-08-17,104.0,148.0,44.0,27.0,2.0,7.0,88.0
2023-08-18,100.0,174.0,40.0,15.0,1.0,7.0,80.0
2023-08-19,101.0,173.0,33.0,10.0,1.0,7.0,66.0
2023-08-20,87.0,131.0,33.0,14.0,3.0,7.0,90.0
2023-08-21,116.0,73.0,42.0,14.0,2.0,7.0,86.66666666666667
2023-08-22,115.0,96.0,36.0,11.0,2.0,8.0,92.0
2023-08-23,81.0,96.0,35.0,14.0,2.0,7.0,92.0
2023-08-24,78.0,96.0,33.0,16.0,4.0,7.0,92.0
2023-08-25,84.0,96.0,39.0,17.0,4.0,7.0,92.0
2023-08-26,102.0,96.0,38.0,11.0,2.0,7.0,92.0
2023-08-27,111.0,96.0,38.0,14.0,2.0,8.0,92.0
2023-08-28,88.0,96.0,39.0,16.0,3.0,7.0,93.33333333333333
2023-08-29,108.0,96.0,42.0,16.0,2.0,8.0,92.0
2023-08-30,93.0,67.0,53.0,20.0,3.0,7.0,62.5
2023-08-31,110.0,67.0,66.0,21.0,3.0,7.0,66.66666666666666
2023-09-01,118.0,67.0,61.0,15.0,1.0,8.0,93.33333333333333
2023-09-02,114.0,67.0,37.0,17.0,2.0,7.0,80.0
2023-09-03,115.0,67.0,33.0,20.0,1.0,8.0,83.33333333333334
2023-09-04,107.0,67.0,32.0,15.0,1.0,6.0,64.0
2023-09-05,97.0,67.0,36.0,12.0,1.0,7.0,72.0
2023-09-06,99.0,67.0,47.0,13.0,1.0,7.0,94.0
2023-09-07,75.0,72.0,39.0,14.0,2.0,8.0,78.0
2023-09-08,95.0,112.0,32.0,15.0,2.0,8.0,75.0
2023-09-09,94.0,84.0,32.0,12.0,2.0,8.0,75.0
2023-09-10,95.0,99.0,35.0,14.0,1.0,7.0,98.0
2023-09-11,92.0,76.0,32.0,12.0,2.0,7.0,64.0
2023-09-12,79.0,76.0,34.0,17.0,2.0,8.0,75.0
2023-09-13,96.0,70.0,31.0,19.0,2.0,8.0,75.0
2023-09-14,92.0,79.0,26.0,17.0,1.0,8.0,75.0
2023-09-15,108.0,66.0,20.0,13.0,2.0,8.0,75.0
2023-09-16,96.0,51.0,25.0,19.0,2.0,8.0,75.0
2023-09-17,95.0,48.0,30.0,14.0,4.0,8.0,96.0
2023-09-18,84.0,49.0,58.0,17.0,12.0,7.0,98.0
2023-09-19,87.0,46.0,46.0,14.0,8.0,7.0,92.0
2023-09-20,80.0,73.0,40.0,16.0,2.0,8.0,80.0
2023-09-21,115.0,73.0,37.0,22.0,1.0,8.0,83.33333333333334
2023-09-22,124.0,86.0,36.0,20.0,1.0,8.0,75.0
2023-09-23,118.0,69.0,33.0,17.0,1.0,8.0,93.33333333333333
2023-09-24,104.0,91.0,30.0,22.0,1.0,8.0,82.0
2023-09-25,8.0,94.0,39.0,26.0,4.0,7.0,88.0
2023-09-26,80.0,108.0,66.0,30.0,6.0,7.0,75.0
2023-09-27,153.0,96.0,67.0,30.0,6.0,6.0,92.0
2023-09-28,144.0,93.0,70.0,39.0,7.0,8.0,97.5
2023-09-29,137.0,125.0,49.0,59.0,7.0,8.0,98.0
2023-09-30,152.0,112.0,51.0,27.0,7.0,8.0,75.0
2023-04-03,81.0,66.0,1.0,24.0,10.0,15.0,71.42857142857143
2023-04-04,101.0,61.0,1.0,22.0,15.0,21.0,55.00000000000001
2023-04-05,80.0,66.0,3.0,25.0,12.0,12.0,66.66666666666666
2023-04-06,84.0,77.0,2.0,37.0,16.0,14.0,92.5
2023-04-07,107.0,89.0,1.0,43.0,13.0,20.0,78.0
2023-04-08,134.0,119.0,2.0,41.0,15.0,16.0,85.71428571428571
2023-04-09,143.0,103.0,2.0,42.0,17.0,19.0,42.5
2023-04-10,134.0,86.0,3.0,29.0,11.0,16.0,85.71428571428571
2023-04-11,116.0,57.0,1.0,10.0,13.0,5.0,86.66666666666667
2023-04-12,75.0,104.0,1.0,19.0,14.0,10.0,50.0
2023-04-13,102.0,129.0,1.0,31.0,15.0,18.0,77.5
2023-04-14,129.0,178.0,1.0,22.0,18.0,10.0,55.00000000000001
2023-04-15,136.0,153.0,1.0,26.0,18.0,12.0,65.0
2023-04-16,138.0,190.0,10.0,28.0,15.0,12.0,70.0
2023-04-17,110.0,102.0,1.0,25.0,14.0,12.0,66.66666666666666
2023-04-18,109.0,144.0,3.0,22.0,17.0,12.0,63.33333333333333
2023-04-19,115.0,56.0,3.0,17.0,14.0,16.0,85.71428571428571
2023-04-20,73.0,90.0,3.0,18.0,14.0,12.0,80.0
2023-04-21,105.0,80.0,3.0,19.0,12.0,14.0,60.0
2023-04-22,104.0,86.0,18.0,18.0,15.0,9.0,87.5
2023-04-23,97.0,94.0,28.0,21.0,14.0,9.0,88.0
2023-04-24,116.0,119.0,19.0,42.0,17.0,17.0,86.66666666666667
2023-04-25,134.0,157.0,18.0,35.0,18.0,20.0,87.5
2023-04-26,167.0,133.0,7.0,35.0,14.0,12.0,87.5
2023-04-27,134.0,110.0,7.0,32.0,18.0,12.0,80.0
2023-04-28,133.0,87.0,7.0,32.0,11.0,11.0,80.0
2023-04-29,130.0,83.0,7.0,31.0,18.0,7.0,77.5
2023-04-30,135.0,81.0,7.0,35.0,16.0,12.0,87.5
2023-05-01,120.0,81.0,9.0,31.0,14.0,11.0,77.5
2023-05-03,142.0,77.0,20.0,29.0,16.0,17.0,72.5
2023-05-04,103.0,84.0,18.0,33.0,16.0,12.0,82.5
2023-05-05,127.0,68.0,18.0,25.0,16.0,14.0,62.5
2023-05-06,88.0,48.0,18.0,22.0,18.0,9.0,96.0
2023-05-07,94.0,48.0,18.0,26.0,16.0,11.0,96.0
2023-05-09,91.0,219.0,15.0,47.0,16.0,29.0,79.33333333333333
2023-05-10,145.0,116.0,7.0,43.0,17.0,20.0,42.5
2023-05-11,135.0,149.0,10.0,35.0,16.0,15.0,87.5
2023-05-12,167.0,110.0,11.0,27.0,11.0,14.0,67.5
2023-05-13,175.0,83.0,13.0,19.0,11.0,14.0,66.0
2023-05-14,150.0,85.0,8.0,15.0,11.0,10.0,70.0
2023-05-15,126.0,85.0,21.0,13.0,8.0,11.0,70.0
2023-05-16,106.0,81.0,19.0,14.0,3.0,4.0,62.0
2023-05-17,94.0,83.0,19.0,18.0,17.0,8.0,75.0
2023-05-18,123.0,95.0,28.0,21.0,11.0,15.0,90.0
2023-05-19,102.0,95.0,28.0,21.0,11.0,15.0,90.0
2023-05-22,84.0,88.0,19.0,16.0,7.0,9.0,87.5
2023-05-23,95.0,93.0,18.0,16.0,7.0,12.0,86.0
2023-05-24,101.0,105.0,18.0,17.0,8.0,9.0,87.5
2023-05-25,119.0,89.0,25.0,16.0,9.0,9.0,96.66666666666667
2023-05-26,107.0,92.0,25.0,16.0,9.0,10.0,84.0
2023-05-27,114.0,85.0,19.0,15.0,11.0,9.0,87.5
2023-05-28,114.0,62.0,18.0,23.0,9.0,16.0,85.71428571428571
2023-05-29,91.0,99.0,22.0,48.0,12.0,18.0,98.0
2023-05-30,127.0,145.0,19.0,47.0,17.0,17.0,42.5
2023-05-31,147.0,85.0,19.0,19.0,12.0,11.0,70.0
2023-06-01,100.0,78.0,19.0,13.0,8.0,8.0,75.0
2023-06-02,81.0,84.0,19.0,17.0,13.0,9.0,87.5
2023-06-03,110.0,60.0,19.0,18.0,11.0,9.0,87.5
2023-06-04,84.0,95.0,19.0,18.0,13.0,13.0,90.0
2023-06-05,109.0,92.0,19.0,16.0,12.0,11.0,84.0
2023-06-06,103.0,81.0,19.0,16.0,12.0,9.0,87.5
2023-06-07,91.0,74.0,19.0,15.0,10.0,9.0,87.5
2023-06-08,90.0,71.0,19.0,16.0,11.0,11.0,42.0
2023-06-09,100.0,55.0,19.0,15.0,10.0,12.0,38.0
2023-06-10,67.0,68.0,20.0,15.0,9.0,11.0,40.0
2023-06-11,77.0,55.0,19.0,14.0,10.0,9.0,87.5
2023-06-12,90.0,75.0,19.0,13.0,8.0,8.0,75.0
2023-06-13,95.0,59.0,19.0,13.0,11.0,11.0,38.0
2023-06-14,88.0,64.0,18.0,12.0,11.0,11.0,93.33333333333333
2023-06-15,73.0,52.0,18.0,11.0,11.0,13.0,43.333333333333336
2023-06-16,71.0,70.0,15.0,12.0,14.0,16.0,85.71428571428571
2023-06-17,104.0,83.0,12.0,12.0,11.0,11.0,66.0
2023-06-18,110.0,79.0,11.0,13.0,11.0,10.0,66.66666666666666
2023-06-19,119.0,76.0,10.0,13.0,8.0,12.0,96.66666666666667
2023-06-20,102.0,73.0,10.0,13.0,12.0,14.0,57.14285714285714
2023-06-21,113.0,68.0,11.0,12.0,11.0,13.0,76.66666666666667
2023-06-22,97.0,70.0,11.0,12.0,15.0,11.0,40.0
2023-06-23,91.0,68.0,12.0,12.0,12.0,12.0,36.0
2023-06-24,102.0,60.0,11.0,14.0,11.0,13.0,42.857142857142854
2023-06-25,104.0,55.0,11.0,15.0,10.0,11.0,46.666666666666664
2023-06-26,99.0,64.0,16.0,15.0,17.0,8.0,75.0
2023-06-27,122.0,63.0,7.0,15.0,12.0,9.0,87.5
2023-06-28,130.0,58.0,11.0,15.0,15.0,9.0,87.5
2023-06-29,122.0,42.0,4.0,12.0,16.0,9.0,87.5
2023-06-30,77.0,40.0,4.0,13.0,12.0,11.0,80.0
2023-01-02,155.0,81.0,11.0,36.0,8.0,11.0,90.0
2023-01-03,145.0,81.0,11.0,22.0,13.0,10.0,62.0
2023-01-04,142.0,81.0,11.0,24.0,11.0,10.0,62.0
2023-01-05,141.0,70.0,15.0,24.0,12.0,11.0,60.0
2023-01-06,131.0,73.0,13.0,33.0,13.0,11.0,82.5
2023-01-07,118.0,82.0,12.0,41.0,16.0,20.0,93.33333333333333
2023-01-08,122.0,112.0,13.0,51.0,15.0,22.0,37.5
2023-01-09,144.0,105.0,12.0,57.0,16.0,20.0,42.5
2023-01-10,141.0,96.0,13.0,51.0,11.0,14.0,92.0
2023-01-11,133.0,73.0,25.0,21.0,11.0,7.0,62.5
2023-01-12,105.0,151.0,35.0,23.0,12.0,8.0,75.0
2023-01-13,147.0,83.0,20.0,30.0,13.0,10.0,75.0
2023-01-14,139.0,79.0,20.0,21.0,14.0,8.0,75.0
2023-01-15,107.0,84.0,17.0,39.0,10.0,14.0,97.5
2023-01-16,128.0,89.0,20.0,43.0,16.0,14.0,78.0
2023-01-17,141.0,74.0,26.0,40.0,9.0,12.0,52.0
2023-01-18,141.0,86.0,29.0,40.0,10.0,15.0,72.0
2023-01-19,131.0,95.0,14.0,43.0,12.0,11.0,90.0
2023-01-20,160.0,89.0,14.0,36.0,13.0,11.0,90.0
2023-01-21,147.0,70.0,16.0,30.0,17.0,8.0,75.0
2023-01-22,131.0,70.0,16.0,30.0,17.0,8.0,75.0
2023-01-24,42.0,86.0,14.0,34.0,15.0,12.0,85.0
2023-01-25,8.0,82.0,15.0,39.0,16.0,9.0,97.5
2023-01-26,37.0,95.0,14.0,30.0,8.0,8.0,90.0
2023-01-27,149.0,83.0,18.0,28.0,10.0,11.0,70.0
2023-01-28,140.0,90.0,22.0,36.0,11.0,15.0,90.0
2023-01-29,132.0,78.0,20.0,36.0,11.0,12.0,90.0
2023-01-30,97.0,72.0,14.0,25.0,9.0,9.0,87.5
2023-01-31,72.0,67.0,16.0,30.0,10.0,12.0,75.0
2023-02-01,55.0,75.0,17.0,38.0,9.0,12.0,95.0
2023-02-02,54.0,73.0,18.0,44.0,10.0,14.0,80.0
2023-02-03,66.0,97.0,12.0,50.0,10.0,12.0,94.0
2023-02-04,65.0,90.0,18.0,58.0,16.0,18.0,80.0
2023-02-09,171.0,104.0,13.0,67.0,13.0,19.0,67.5
2023-02-10,147.0,79.0,15.0,44.0,8.0,16.0,85.71428571428571
2023-02-11,115.0,89.0,16.0,51.0,14.0,11.0,83.33333333333334
2023-02-12,130.0,97.0,14.0,53.0,14.0,15.0,94.0
2023-02-13,117.0,105.0,15.0,77.0,12.0,17.0,92.5
2023-02-14,141.0,118.0,14.0,80.0,12.0,16.0,85.71428571428571
2023-02-15,153.0,96.0,21.0,80.0,16.0,25.0,92.0
2023-02-16,148.0,116.0,13.0,81.0,14.0,26.0,52.94117647058824
2023-02-17,147.0,109.0,13.0,75.0,12.0,23.0,87.5
2023-02-18,145.0,124.0,13.0,56.0,12.0,16.0,85.71428571428571
2023-02-19,171.0,164.0,13.0,59.0,15.0,12.0,47.5
2023-02-20,197.0,106.0,13.0,32.0,12.0,10.0,80.0
2023-02-21,152.0,107.0,32.0,29.0,17.0,10.0,72.5
2023-02-22,150.0,96.0,32.0,30.0,11.0,10.0,92.0
2023-02-23,142.0,150.0,32.0,55.0,15.0,16.0,85.71428571428571
2023-02-24,189.0,90.0,32.0,41.0,12.0,12.0,80.0
2023-02-25,137.0,73.0,80.0,40.0,13.0,11.0,60.0
2023-02-26,117.0,75.0,15.0,40.0,11.0,12.0,90.0
2023-02-27,114.0,67.0,11.0,41.0,14.0,9.0,87.5
2023-02-28,106.0,87.0,11.0,46.0,15.0,13.0,74.0
2023-03-01,135.0,89.0,11.0,46.0,14.0,17.0,78.0
2023-03-02,141.0,96.0,11.0,57.0,12.0,14.0,92.0
2023-03-03,148.0,76.0,11.0,41.0,12.0,11.0,52.0
2023-03-04,127.0,60.0,11.0,26.0,10.0,10.0,65.0
2023-03-05,85.0,83.0,16.0,35.0,13.0,14.0,87.5
2023-03-06,135.0,44.0,22.0,35.0,10.0,17.0,88.0
2023-03-07,77.0,48.0,2.0,36.0,9.0,10.0,96.0
2023-03-08,85.0,38.0,2.0,37.0,10.0,14.0,92.5
2023-03-09,58.0,49.0,3.0,57.0,10.0,18.0,98.0
2023-03-10,76.0,65.0,9.0,52.0,9.0,19.0,53.333333333333336
2023-03-11,106.0,58.0,6.0,52.0,10.0,24.0,53.333333333333336
2023-03-12,89.0,73.0,6.0,73.0,11.0,11.0,96.66666666666667
2023-03-13,121.0,77.0,7.0,72.0,9.0,15.0,80.0
2023-03-14,121.0,78.0,2.0,48.0,9.0,14.0,57.14285714285714
2023-03-15,121.0,58.0,3.0,31.0,10.0,12.0,77.5
2023-03-16,108.0,101.0,2.0,51.0,10.0,12.0,60.0
2023-03-17,164.0,53.0,16.0,18.0,7.0,5.0,45.0
2023-03-18,117.0,41.0,4.0,26.0,13.0,13.0,90.0
2023-03-19,80.0,57.0,1.0,29.0,13.0,11.0,72.5
2023-03-20,114.0,49.0,2.0,22.0,13.0,9.0,98.0
2023-03-21,93.0,36.0,1.0,17.0,10.0,10.0,72.0
2023-03-22,72.0,39.0,1.0,16.0,10.0,6.0,78.0
2023-03-23,67.0,41.0,1.0,23.0,11.0,7.0,82.0
2023-03-24,70.0,42.0,1.0,19.0,10.0,11.0,84.0
2023-03-25,63.0,56.0,3.0,27.0,10.0,12.0,67.5
2023-03-26,84.0,63.0,3.0,33.0,10.0,13.0,82.5
2023-03-27,90.0,58.0,3.0,34.0,12.0,13.0,85.0
2023-03-28,92.0,64.0,3.0,28.0,11.0,12.0,70.0
2023-03-29,90.0,55.0,1.0,22.0,11.0,9.0,87.5
2023-03-30,94.0,51.0,1.0,19.0,11.0,7.0,62.5
2023-03-31,94.0,51.0,1.0,19.0,11.0,7.0,62.5
2022-10-01,70.0,52.0,18.0,17.0,18.0,3.0,45.0
2022-10-02,65.0,60.0,7.0,18.0,13.0,2.0,45.0
2022-10-03,78.0,64.0,14.0,22.0,11.0,2.0,60.0
2022-10-04,78.0,61.0,16.0,15.0,11.0,2.0,60.0
2022-10-05,68.0,62.0,19.0,15.0,4.0,8.0,75.0
2022-10-06,80.0,50.0,29.0,22.0,46.0,16.0,85.71428571428571
2022-10-07,74.0,62.0,19.0,36.0,51.0,12.0,90.0
2022-10-08,89.0,74.0,27.0,27.0,38.0,13.0,96.66666666666667
2022-10-09,98.0,88.0,7.0,30.0,30.0,10.0,76.0
2022-10-10,126.0,122.0,6.0,29.0,35.0,7.0,87.5
2022-10-11,164.0,112.0,13.0,34.0,34.0,6.0,85.0
2022-10-12,162.0,125.0,9.0,46.0,47.0,8.0,75.0
2022-10-13,150.0,115.0,15.0,45.0,47.0,9.0,87.5
2022-10-14,130.0,154.0,12.0,55.0,43.0,10.0,37.5
2022-10-15,159.0,182.0,11.0,44.0,42.0,6.0,54.666666666666664
2022-10-16,150.0,182.0,11.0,44.0,42.0,6.0,54.666666666666664
2022-10-25,131.0,115.0,6.0,40.0,32.0,10.0,80.0
2022-10-26,164.0,161.0,18.0,69.0,45.0,10.0,72.5
2022-10-27,165.0,129.0,5.0,51.0,41.0,21.0,34.61538461538461
2022-10-28,140.0,106.0,7.0,49.0,36.0,14.0,90.0
2022-10-29,134.0,143.0,11.0,38.0,37.0,9.0,95.0
2022-10-30,157.0,110.0,5.0,45.0,26.0,16.0,85.71428571428571
2022-10-31,142.0,135.0,5.0,51.0,36.0,10.0,90.0
2022-11-01,171.0,125.0,6.0,50.0,29.0,6.0,72.5
2022-11-02,168.0,115.0,6.0,51.0,27.0,10.0,67.5
2022-11-03,153.0,165.0,8.0,59.0,31.0,9.0,87.5
2022-11-04,124.0,138.0,6.0,54.0,36.0,7.0,90.0
2022-11-05,152.0,181.0,5.0,53.0,38.0,6.0,95.0
2022-11-06,158.0,222.0,56.0,67.0,50.0,14.0,81.33333333333333
2022-11-07,171.0,166.0,27.0,62.0,41.0,21.0,55.00000000000001
2022-11-08,170.0,107.0,14.0,52.0,36.0,13.0,90.0
2022-11-09,140.0,66.0,18.0,42.0,17.0,16.0,85.71428571428571
2022-11-10,101.0,69.0,21.0,45.0,5.0,7.0,62.5
2022-11-11,103.0,69.0,13.0,41.0,15.0,2.0,43.333333333333336
2022-11-12,107.0,67.0,14.0,40.0,2.0,2.0,56.666666666666664
2022-11-13,107.0,83.0,7.0,47.0,11.0,6.0,66.0
2022-11-14,138.0,98.0,7.0,41.0,4.0,2.0,96.0
2022-11-15,141.0,72.0,12.0,30.0,8.0,1.0,75.0
2022-11-16,129.0,65.0,14.0,30.0,16.0,1.0,75.0
2022-11-17,105.0,57.0,8.0,29.0,20.0,1.0,72.5
2022-11-18,83.0,68.0,8.0,37.0,9.0,1.0,92.5
2022-11-19,98.0,73.0,10.0,37.0,11.0,1.0,92.5
2022-11-20,102.0,72.0,28.0,40.0,8.0,1.0,56.00000000000001
2022-11-21,110.0,84.0,36.0,45.0,19.0,1.0,72.0
2022-11-22,129.0,79.0,51.0,39.0,19.0,1.0,97.5
2022-11-23,107.0,77.0,24.0,36.0,13.0,6.0,90.0
2022-11-24,101.0,62.0,4.0,32.0,9.0,3.0,80.0
2022-11-25,80.0,60.0,6.0,32.0,12.0,3.0,80.0
2022-11-26,80.0,68.0,5.0,41.0,19.0,1.0,66.66666666666666
